request_time	start_time	cash_no	card	shoppingsize	queuelen	taken_time	user_login
2012-04-08 22:25:26	2012-4-7 12:35:21	1	6	2	136	18	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-08 22:25:26	2012-3-31 16:42:34	1	2	0	47	1	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-08 22:25:27	2012-4-7 12:52:53	1	3	2	127	1	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-08 22:25:27	2012-4-7 12:36:54	1	4	1	45	1	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-08 22:25:27	2012-3-31 16:40:0	0	3	2	48	0	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-08 22:25:27	2012-4-7 13:7:44	0	2	2	31	6	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-08 22:25:27	2012-4-7 13:0:23	1	2	2	134	16	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-08 22:25:27	2012-4-7 12:39:58	0	3	2	157	0	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-08 22:25:27	2012-3-31 16:53:29	1	4	3	242	0	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-08 22:25:27	2012-4-7 13:13:16	0	3	2	99	7	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-08 22:25:27	2012-3-31 17:4:51	0	3	2	86	6	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-08 22:25:27	2012-4-7 12:58:5	0	2	2	65	14	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-08 22:25:27	2012-4-7 13:5:57	1	4	2	129	7	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-08 22:25:27	2012-4-7 12:36:8	0	5	1	46	1	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-08 22:25:27	2012-4-7 12:53:6	1	4	1	67	0	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-08 22:25:27	2012-3-31 17:8:30	1	4	2	107	6	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-08 22:25:27	2012-4-7 13:9:39	1	4	2	110	7	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-08 22:25:27	2012-3-31 17:9:1	0	3	1	23	6	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-08 22:25:27	2012-4-7 12:43:27	1	3	1	373	1	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-08 22:25:27	2012-4-7 13:11:36	0	2	1	50	7	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-08 22:25:27	2012-3-31 17:5:55	1	3	1	62	6	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-08 22:25:28	2012-3-31 16:34:37	1	3	3	231	1	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-08 22:25:28	2012-3-31 17:10:51	1	3	1	74	6	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-08 22:25:28	2012-3-31 16:45:38	0	4	1	50	0	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-08 22:25:28	2012-4-7 13:14:59	1	4	1	85	6	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-08 22:25:28	2012-4-7 12:54:35	1	3	2	89	0	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-08 22:25:28	2012-4-7 13:10:45	1	3	2	61	7	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-08 22:25:28	2012-4-7 13:19:4	1	4	3	244	6	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-08 22:25:28	2012-4-7 13:18:57	0	3	2	103	7	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-08 22:25:28	2012-4-7 13:3:45	0	2	1	65	7	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-08 22:25:28	2012-4-7 12:49:3	0	2	1	31	0	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-08 22:25:28	2012-4-7 12:48:31	1	3	1	52	0	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-08 22:25:28	2012-3-31 17:8:56	1	3	2	117	5	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-08 22:25:28	2012-3-31 16:50:18	0	4	2	93	1	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-08 22:25:28	2012-3-31 17:9:34	0	4	1	30	6	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-08 22:25:28	2012-4-7 12:45:46	0	4	1	85	0	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-08 22:25:28	2012-4-7 13:7:12	1	3	2	69	6	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-08 22:25:28	2012-4-7 13:11:22	0	3	1	48	6	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-08 22:25:28	2012-4-7 13:17:13	0	2	2	66	7	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-08 22:25:28	2012-4-7 12:35:25	0	4	1	56	0	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-08 22:25:28	2012-4-7 12:50:45	0	2	1	55	1	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-08 22:25:28	2012-4-7 13:6:2	1	4	1	57	6	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-08 22:25:28	2012-4-7 13:10:33	0	3	3	168	6	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-08 22:25:28	2012-3-31 17:6:11	1	4	3	188	5	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-08 22:25:28	2012-4-7 12:53:33	1	3	1	39	1	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-08 22:25:29	2012-4-7 12:50:26	0	2	2	81	0	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-08 22:25:29	2012-4-7 12:59:58	0	1	1	112	3	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-08 22:25:29	2012-3-31 16:59:30	0	1	2	122	6	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-08 22:25:29	2012-3-31 16:39:10	1	4	2	245	0	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-08 22:25:29	2012-4-7 13:6:59	0	3	1	60	7	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-08 22:25:29	2012-4-7 13:5:4	1	4	1	73	6	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-08 22:25:29	2012-4-7 12:47:38	1	4	1	48	0	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-08 22:25:29	2012-4-7 12:56:6	0	2	2	152	1	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-08 22:25:29	2012-4-7 12:43:47	1	4	1	55	0	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-08 22:25:29	2012-4-7 13:16:5	1	3	2	120	7	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-08 22:25:29	2012-4-7 12:51:54	0	4	1	48	0	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-08 22:25:32	2012-3-18 0:1:36	1	0	1	10	1	HTC Vision
2012-04-08 22:25:32	2012-3-18 16:1:47	1	4	2	69	145	HTC Vision
2012-04-08 22:25:32	2012-3-18 15:44:31	1	2	1	92	146	HTC Vision
2012-04-08 22:25:32	2012-3-18 15:47:4	0	0	0	46	146	HTC Vision
2012-04-08 22:25:32	2012-3-18 15:40:23	1	5	1	88	146	HTC Vision
2012-04-08 22:25:32	2012-3-18 15:38:21	0	3	1	88	145	HTC Vision
2012-04-08 22:25:32	2012-3-18 15:59:41	0	3	0	36	145	HTC Vision
2012-04-08 22:25:32	2012-3-18 15:45:16	1	1	0	37	146	HTC Vision
2012-04-08 22:25:32	2012-3-18 15:45:56	0	1	0	79	145	HTC Vision
2012-04-08 22:25:32	2012-3-18 16:14:44	0	3	0	59	147	HTC Vision
2012-04-08 22:25:32	2012-3-18 15:41:34	1	4	0	65	145	HTC Vision
2012-04-08 22:26:03	
2012-04-08 22:26:06	
2012-04-08 22:26:09	
2012-04-09 19:48:55	
2012-04-10 02:18:52	
2012-04-10 16:15:54	
2012-04-10 22:19:40	
2012-04-10 22:22:08	
2012-04-10 22:22:22	
2012-04-10 22:23:20	
2012-04-10 22:23:44	2012-3-18 16:11:51	1	2	0	260	147	HTC Vision
2012-04-10 22:23:44	2012-3-18 16:5:35	1	1	0	101	145	HTC Vision
2012-04-10 22:23:45	2012-3-18 16:4:17	0	1	0	20	146	HTC Vision
2012-04-10 22:23:45	2012-3-18 16:8:9	0	2	0	49	145	HTC Vision
2012-04-10 22:23:45	2012-3-18 16:19:3	0	2	0	42	169	HTC Vision
2012-04-10 22:23:45	2012-3-18 16:12:51	0	2	0	55	147	HTC Vision
2012-04-10 22:23:45	2012-3-18 16:3:52	1	2	0	36	145	HTC Vision
2012-04-10 22:23:45	2012-3-18 16:18:20	0	3	0	72	169	HTC Vision
2012-04-10 22:23:45	2012-3-18 16:14:44	0	3	0	59	147	HTC Vision
2012-04-10 22:23:45	2012-3-18 16:17:4	0	4	0	68	169	HTC Vision
2012-04-10 22:25:00	
2012-04-10 22:28:58	
2012-04-10 22:54:14	
2012-04-10 22:59:10	
2012-04-10 23:00:07	
2012-04-10 23:13:55	
2012-04-10 23:30:39	
2012-04-11 00:24:45	
2012-04-11 00:26:03	2012-3-18 15:51:18	1	2	1	157	145	HTC Vision
2012-04-11 00:26:03	2012-3-18 15:48:37	0	2	0	35	145	HTC Vision
2012-04-11 00:26:03	2012-3-18 15:46:18	0	0	0	58	146	HTC Vision
2012-04-11 00:26:03	2012-3-18 0:1:36	1	0	1	10	1	HTC Vision
2012-04-11 00:26:03	2012-3-18 15:42:10	0	4	1	102	146	HTC Vision
2012-04-11 00:26:03	2012-3-18 15:41:34	1	4	0	65	145	HTC Vision
2012-04-11 00:26:03	2012-3-18 16:17:4	0	4	0	68	169	HTC Vision
2012-04-11 00:26:03	2012-3-18 16:5:35	1	1	0	101	145	HTC Vision
2012-04-11 00:26:03	2012-3-18 15:45:56	0	1	0	79	145	HTC Vision
2012-04-11 00:26:03	2012-3-18 16:11:51	1	2	0	260	147	HTC Vision
2012-04-11 00:26:03	2012-3-18 15:54:41	1	2	0	56	145	HTC Vision
2012-04-11 00:26:03	2012-3-18 15:58:22	0	3	1	81	146	HTC Vision
2012-04-11 00:26:03	2012-3-18 15:42:56	0	3	1	44	146	HTC Vision
2012-04-11 00:26:03	2012-3-18 15:38:21	0	3	1	88	145	HTC Vision
2012-04-11 00:26:03	2012-3-18 15:44:31	1	2	1	92	146	HTC Vision
2012-04-11 00:26:03	2012-3-18 16:1:47	1	4	2	69	145	HTC Vision
2012-04-11 00:26:03	2012-3-18 15:47:59	1	2	1	119	145	HTC Vision
2012-04-11 00:26:03	2012-3-18 16:18:20	0	3	0	72	169	HTC Vision
2012-04-11 00:26:03	2012-3-18 16:0:31	0	2	0	50	145	HTC Vision
2012-04-11 00:26:03	2012-3-18 16:4:17	0	1	0	20	146	HTC Vision
2012-04-11 00:26:03	2012-3-18 16:2:10	0	3	0	41	146	HTC Vision
2012-04-11 00:26:03	2012-3-18 15:57:18	0	3	1	128	145	HTC Vision
2012-04-11 00:26:03	2012-3-18 15:38:54	0	3	1	33	146	HTC Vision
2012-04-11 00:26:03	2012-3-18 16:3:52	1	2	0	36	145	HTC Vision
2012-04-11 00:26:03	2012-3-18 16:2:49	0	3	0	35	146	HTC Vision
2012-04-11 00:26:03	2012-3-31 16:11:22	0	4	1	47	0	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-11 00:26:04	2012-3-18 15:40:28	0	5	0	67	145	HTC Vision
2012-04-11 00:26:04	2012-3-18 16:3:20	0	2	0	28	146	HTC Vision
2012-04-11 00:26:04	2012-3-18 15:40:23	1	5	1	88	146	HTC Vision
2012-04-11 00:26:04	2012-3-18 15:45:16	1	1	0	37	146	HTC Vision
2012-04-11 00:26:04	2012-3-31 16:1:40	1	4	1	47	1	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-11 00:26:04	2012-3-18 15:52:20	0	2	0	57	145	HTC Vision
2012-04-11 00:26:04	2012-3-18 15:53:28	0	1	0	64	145	HTC Vision
2012-04-11 00:26:04	2012-3-18 15:59:4	1	3	0	95	145	HTC Vision
2012-04-11 00:26:04	2012-3-18 15:56:59	0	3	0	34	146	HTC Vision
2012-04-11 00:26:04	2012-3-31 16:4:6	1	4	1	58	17	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-11 00:26:04	2012-3-18 15:47:4	0	0	0	46	146	HTC Vision
2012-04-11 00:26:05	2012-3-18 16:3:13	0	3	0	55	145	HTC Vision
2012-04-11 00:26:05	2012-3-18 15:59:41	0	3	0	36	145	HTC Vision
2012-04-11 00:26:05	2012-3-18 15:59:4	1	1	0	52	147	HTC Vision
2012-04-11 00:26:05	2012-3-18 15:43:1	0	3	0	85	145	HTC Vision
2012-04-11 00:26:05	2012-3-18 16:8:9	0	2	0	49	145	HTC Vision
2012-04-11 00:26:05	2012-3-18 15:44:35	1	2	0	93	145	HTC Vision
2012-04-11 00:26:05	2012-3-31 15:59:31	0	4	3	31	0	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-11 00:26:05	2012-3-18 15:39:16	0	4	0	26	145	HTC Vision
2012-04-11 00:26:06	2012-3-31 16:4:1	1	3	2	138	1	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-11 00:26:06	2012-3-18 16:3:50	0	2	0	30	146	HTC Vision
2012-04-11 00:26:06	2012-3-18 15:59:11	0	2	0	48	146	HTC Vision
2012-04-11 00:26:06	2012-3-31 16:2:23	0	3	1	43	0	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-11 00:26:06	2012-3-31 16:1:39	0	4	1	54	0	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-11 00:27:09	
2012-04-11 00:27:29	
2012-04-11 00:27:37	2012-3-31 16:2:58	0	4	1	31	0	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-11 00:27:37	2012-3-31 16:17:5	0	4	1	7	0	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-11 00:27:37	2012-3-31 16:15:41	0	3	3	262	1	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-11 00:27:37	2012-3-31 16:24:8	1	4	1	83	1	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-11 00:27:37	2012-3-31 16:13:11	0	3	1	77	0	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-11 00:27:37	2012-3-31 16:26:47	1	4	1	43	1	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-11 00:27:37	2012-3-31 16:28:55	0	2	1	20	0	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-11 00:27:37	2012-3-31 16:28:36	0	4	1	106	1	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-11 00:27:37	2012-3-31 16:21:14	0	3	2	80	1	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-11 22:55:12	
2012-04-11 22:57:06	2012-3-18 15:41:34	1	4	0	65	145	HTC Vision
2012-04-11 22:57:06	2012-3-18 15:43:1	0	3	0	85	145	HTC Vision
2012-04-11 22:57:06	2012-3-18 16:2:49	0	3	0	35	146	HTC Vision
2012-04-11 22:57:06	2012-3-18 15:59:11	0	2	0	48	146	HTC Vision
2012-04-11 22:57:06	2012-3-18 15:57:18	0	3	1	128	145	HTC Vision
2012-04-11 22:57:06	2012-3-18 15:59:4	1	3	0	95	145	HTC Vision
2012-04-11 22:57:06	2012-3-18 15:58:22	0	3	1	81	146	HTC Vision
2012-04-11 22:57:06	2012-3-18 15:44:35	1	2	0	93	145	HTC Vision
2012-04-11 22:57:06	2012-3-18 15:42:10	0	4	1	102	146	HTC Vision
2012-04-11 22:57:06	2012-3-18 15:47:4	0	0	0	46	146	HTC Vision
2012-04-11 22:57:06	2012-3-18 15:45:56	0	1	0	79	145	HTC Vision
2012-04-11 22:57:06	2012-3-18 16:2:10	0	3	0	41	146	HTC Vision
2012-04-11 22:57:06	2012-3-18 15:59:41	0	3	0	36	145	HTC Vision
2012-04-11 22:57:06	2012-3-18 15:40:28	0	5	0	67	145	HTC Vision
2012-04-11 22:57:06	2012-3-18 15:51:18	1	2	1	157	145	HTC Vision
2012-04-11 22:57:07	2012-3-18 15:59:4	1	1	0	52	147	HTC Vision
2012-04-11 22:57:07	2012-3-18 15:44:31	1	2	1	92	146	HTC Vision
2012-04-11 22:57:07	2012-3-18 16:1:47	1	4	2	69	145	HTC Vision
2012-04-11 22:57:07	2012-3-18 15:52:20	0	2	0	57	145	HTC Vision
2012-04-11 22:57:07	2012-3-18 15:53:28	0	1	0	64	145	HTC Vision
2012-04-11 22:57:07	2012-3-18 15:45:16	1	1	0	37	146	HTC Vision
2012-04-11 22:57:07	2012-3-18 15:54:41	1	2	0	56	145	HTC Vision
2012-04-11 22:57:07	2012-3-18 15:38:21	0	3	1	88	145	HTC Vision
2012-04-11 22:57:07	2012-3-18 15:48:37	0	2	0	35	145	HTC Vision
2012-04-11 22:57:29	
2012-04-11 22:58:11	2012-3-18 15:47:59	1	2	1	119	145	HTC Vision
2012-04-11 22:58:11	2012-3-18 16:3:50	0	2	0	30	146	HTC Vision
2012-04-11 22:58:11	2012-3-18 15:56:59	0	3	0	34	146	HTC Vision
2012-04-11 22:58:11	2012-3-18 15:46:18	0	0	0	58	146	HTC Vision
2012-04-11 22:58:11	2012-3-18 16:5:35	1	1	0	101	145	HTC Vision
2012-04-11 22:58:11	2012-3-18 15:42:56	0	3	1	44	146	HTC Vision
2012-04-11 22:58:11	2012-3-18 16:3:13	0	3	0	55	145	HTC Vision
2012-04-11 22:58:11	2012-3-18 16:4:17	0	1	0	20	146	HTC Vision
2012-04-11 22:58:11	2012-3-31 16:15:41	0	3	3	262	1	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-11 22:58:11	2012-3-18 16:0:31	0	2	0	50	145	HTC Vision
2012-04-11 22:58:12	2012-3-31 15:59:30	0	4	3	94	1	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-11 22:58:12	2012-3-31 16:5:2	0	3	1	54	0	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-11 22:58:12	2012-3-31 16:4:1	1	3	2	138	1	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-11 22:58:12	2012-3-31 16:26:47	1	4	1	43	1	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-11 22:58:12	2012-3-31 16:8:36	0	4	1	89	0	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-11 22:58:12	2012-3-31 16:17:21	1	3	2	35	1	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-11 22:58:12	2012-3-31 16:7:6	0	4	1	49	0	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-11 22:58:12	2012-3-31 16:2:58	0	4	1	31	0	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-11 22:58:12	2012-3-31 16:1:39	0	4	1	54	0	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-11 22:58:12	2012-3-31 16:6:15	1	4	2	72	0	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-11 22:58:12	2012-3-31 15:59:31	0	4	3	31	0	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-11 22:58:12	2012-3-18 16:14:44	0	3	0	59	147	HTC Vision
2012-04-11 22:58:16	2012-3-31 16:4:6	1	4	1	58	17	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-11 22:58:23	
2012-04-11 22:58:40	2012-3-31 16:28:31	0	3	2	151	0	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-11 22:58:40	2012-3-31 16:28:55	0	2	1	20	0	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-11 22:58:40	2012-3-31 16:24:48	0	4	1	38	1	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-11 22:58:40	2012-3-31 16:22:43	1	3	2	85	1	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-11 22:58:40	2012-3-31 15:57:37	0	0	0	3	16	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-11 22:58:40	2012-3-31 16:2:23	0	3	1	43	0	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-11 22:58:40	2012-3-31 16:28:36	0	4	1	106	1	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-11 22:58:40	2012-3-31 16:25:58	1	4	2	215	0	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-11 22:58:40	2012-3-31 16:24:8	1	4	1	83	1	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-11 22:58:40	2012-3-31 16:13:11	0	3	1	77	0	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-11 22:58:40	2012-3-31 16:11:22	0	4	1	47	0	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-11 22:58:40	2012-3-31 16:0:45	0	4	0	59	0	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-11 22:58:40	2012-3-31 16:10:34	1	4	1	116	0	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-11 22:58:40	2012-3-18 16:17:4	0	4	0	68	169	HTC Vision
2012-04-11 22:58:40	2012-3-31 16:29:11	0	3	0	34	1	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-11 22:58:40	2012-3-31 16:6:32	1	3	2	131	1	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-11 22:58:40	2012-3-31 16:11:15	1	2	2	105	1	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-11 22:58:41	2012-3-31 16:26:3	1	3	2	74	1	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-11 22:58:41	2012-3-31 16:9:28	1	4	3	165	1	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-11 22:58:41	2012-3-31 16:21:14	0	3	2	80	1	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-11 22:58:41	2012-3-31 16:11:51	0	4	1	28	0	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-11 22:58:41	2012-3-31 16:19:36	0	4	1	43	1	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-12 21:15:11	
2012-04-14 18:50:21	
2012-04-16 00:38:57	
2012-04-16 00:43:12	2012-3-18 15:54:41	1	2	0	56	145	HTC Vision
2012-04-16 00:43:12	2012-3-18 15:53:28	0	1	0	64	145	HTC Vision
2012-04-16 00:43:12	2012-3-18 0:1:36	1	0	1	10	1	HTC Vision
2012-04-16 00:43:13	2012-3-18 15:38:21	0	3	1	88	145	HTC Vision
2012-04-16 00:43:13	2012-3-18 15:42:56	0	3	1	44	146	HTC Vision
2012-04-16 00:43:13	2012-3-18 15:44:35	1	2	0	93	145	HTC Vision
2012-04-16 00:43:13	2012-3-18 15:43:1	0	3	0	85	145	HTC Vision
2012-04-16 00:43:13	2012-3-18 15:45:16	1	1	0	37	146	HTC Vision
2012-04-16 00:43:13	2012-3-18 15:59:41	0	3	0	36	145	HTC Vision
2012-04-16 00:43:13	2012-3-18 15:44:31	1	2	1	92	146	HTC Vision
2012-04-16 00:43:13	2012-3-18 15:59:11	0	2	0	48	146	HTC Vision
2012-04-16 00:43:13	2012-3-18 16:2:49	0	3	0	35	146	HTC Vision
2012-04-16 00:43:13	2012-3-31 15:59:31	0	4	3	31	0	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-16 00:43:13	2012-3-18 16:3:13	0	3	0	55	145	HTC Vision
2012-04-16 00:43:14	2012-3-18 15:56:59	0	3	0	34	146	HTC Vision
2012-04-16 00:43:14	2012-3-18 16:1:47	1	4	2	69	145	HTC Vision
2012-04-16 00:43:15	2012-3-18 15:58:22	0	3	1	81	146	HTC Vision
2012-04-16 00:43:15	2012-3-18 15:40:28	0	5	0	67	145	HTC Vision
2012-04-16 00:43:15	2012-3-18 15:59:4	1	3	0	95	145	HTC Vision
2012-04-16 00:43:15	2012-3-18 15:48:37	0	2	0	35	145	HTC Vision
2012-04-16 00:43:15	2012-3-18 15:38:54	0	3	1	33	146	HTC Vision
2012-04-16 00:43:15	2012-3-18 15:47:4	0	0	0	46	146	HTC Vision
2012-04-16 00:44:22	2012-3-18 15:51:18	1	2	1	157	145	HTC Vision
2012-04-16 00:44:22	2012-3-31 16:17:5	0	4	1	7	0	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-16 00:44:25	2012-3-18 15:39:16	0	4	0	26	145	HTC Vision
2012-04-16 00:44:25	2012-3-18 16:3:50	0	2	0	30	146	HTC Vision
2012-04-16 00:44:25	2012-3-18 15:52:20	0	2	0	57	145	HTC Vision
2012-04-16 00:44:25	2012-3-31 15:59:30	0	4	3	94	1	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-16 00:44:27	2012-3-18 15:45:56	0	1	0	79	145	HTC Vision
2012-04-16 00:44:27	2012-3-18 15:46:18	0	0	0	58	146	HTC Vision
2012-04-16 00:44:27	2012-3-31 16:17:21	1	3	2	35	1	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-16 00:44:27	2012-3-31 16:24:48	0	4	1	38	1	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-16 00:44:27	2012-3-18 15:47:59	1	2	1	119	145	HTC Vision
2012-04-16 00:44:46	2012-3-31 16:19:24	1	3	2	83	0	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-16 00:44:46	2012-3-31 16:0:45	0	4	0	59	0	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-16 00:44:46	2012-3-31 16:4:6	1	4	1	58	17	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-16 00:44:46	2012-3-31 16:28:36	0	4	1	106	1	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-16 00:44:48	2012-3-31 16:8:36	0	4	1	89	0	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-16 00:44:48	2012-3-31 16:24:8	1	4	1	83	1	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-16 00:44:49	2012-3-18 16:11:51	1	2	0	260	147	HTC Vision
2012-04-16 00:44:49	2012-3-31 16:6:32	1	3	2	131	1	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-16 00:44:49	2012-3-31 16:22:43	1	3	2	85	1	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-16 00:44:49	2012-3-31 16:21:14	0	3	2	80	1	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-16 00:44:49	2012-3-31 16:28:55	0	2	1	20	0	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-16 00:44:50	2012-3-31 16:1:40	1	4	1	47	1	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-16 00:44:50	2012-3-31 16:16:45	1	3	1	63	1	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-16 00:44:50	2012-3-31 16:25:58	1	4	2	215	0	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-16 00:44:50	2012-3-18 16:4:17	0	1	0	20	146	HTC Vision
2012-04-16 00:44:50	2012-3-31 16:18:46	0	3	2	80	1	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-16 00:44:50	2012-3-31 16:29:11	0	3	0	34	1	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-16 00:44:50	2012-3-31 16:28:31	0	3	2	151	0	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-16 00:44:50	2012-3-31 16:26:3	1	3	2	74	1	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-16 00:45:01	2012-3-31 16:35:3	0	3	2	131	0	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-16 00:45:01	2012-3-31 16:35:13	0	2	1	31	1	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-16 00:45:01	2012-3-31 16:41:16	0	3	2	74	0	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-16 00:45:01	2012-3-31 16:32:50	0	3	1	20	0	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-16 00:45:01	2012-3-31 16:43:1	1	3	1	103	0	HTC Vision_mac:18:87:96:16:C8:B0
2012-04-16 00:45:01	2012-3-31 16:44:46	1	4	1	87	0	HTC Vision_mac:18:87:96:16:C8:B0
